,mval_ 0,mval_ 1,mval_ 2,mval_ 3,mval_ 4,mval_ 5,mval_ 6,mval_ 7,mval_ 8,mval_ 9,mval_10,mval_11,mval_12,mval_13,mval_14,mval_15,mval_16,mval_17,mval_18,mval_19,mval_20,mval_21,mval_22,mval_23,mval_24,mval_25,mval_26,mval_27,mval_28,mval_29,mval_30,mval_31,mval_32,mval_33,mval_34,mval_35,mval_36,mval_37,mval_38,mval_39,mval_40,mval_41,mval_42,mval_43,mval_44,mval_45,mval_46
1163,1558.06823874,1533.59083204,2387.71451411,1507.60206403,1491.52490799,1445.23435133,21221.311737,2305.50272166,1550.02375014,-14751.4578978,120381.28751,179478.350826,71194.2204117,1545.0902627,1470.59517952,1451.78780344,1444.87245835,1435.28380612,1461.87106007,1431.47020515,1510.20928638,1554.24452799,1492.80827056,1521.041451,42071.27577,-36058.7901087,-101844.624732,-272954.00486,-35629.3461733,1490.50783613,1534.32546689,1512.1850623,1474.45522307,1503.01723166,-403924.306111,-71317.4945927,784391.80076,151531.530222,1473.10169383,1452.78135833,1480.82133488,1462.11978143,1456.83071443,1480.71145183,1470.68428039,1514.67790706,1521.23908496
1164,1531.96687329,1517.35535675,2368.31727407,1520.22753471,1515.51978666,1430.09530088,19914.9363844,2241.26782143,1541.19616229,275922.404599,-124243.917899,-452870.158536,-171413.78988,1506.4179637,1484.33956726,1460.32148372,1458.39282679,1476.09098581,1438.26577243,1383.32675483,1520.88604532,1526.14893957,1488.9897491,1508.53738251,47357.2325077,189232.003292,-107834.130676,-149628.499859,-242843.35308,1528.72834325,1582.99000852,1513.70351988,1464.63613149,1512.21558185,-102584.400687,-39152.0015663,88128.4078552,-100698.935904,1442.91138519,1425.94151857,1469.88440421,1473.51374059,1453.81945532,1452.18981171,1512.13140068,1475.13461374,1505.08492685
1165,1481.3058673,1457.06280743,2374.88570628,1538.55655081,1505.66182973,1449.2942968,19615.728885,2240.18384057,1531.89497297,335984.028426,-75451.4142808,1674735.96457,186344.753178,1505.33557777,1494.96364308,1503.4799317,1501.99194344,1475.26288045,1441.24876039,1410.36674738,1505.02725008,1524.39289698,1527.18498144,1501.17143456,119230.363304,245300.138891,207774.777684,339269.961421,373975.508798,1498.98154864,1566.53530853,1514.89116365,1478.43305074,1512.68669623,-244856.236337,-41020.3804944,315251.819517,387160.667546,1416.06758093,1424.38704825,1465.79412093,1504.62908432,1501.90111601,1456.72881295,1533.10489318,1502.04779582,1497.39402069
1166,1500.16506349,1468.67013956,2377.9872057,1557.16670221,1459.9887877,1435.56932405,20762.0985808,2348.49846203,1532.72869269,-73010.0438121,88220.52979,-144636.975551,99159.7458683,1483.92262646,1502.09091617,1484.35209252,1500.51356687,1455.02672582,1435.63212358,1446.35392508,1519.91921914,1532.92776977,1539.3329598,1547.07403147,-417230.45327,45716.9521695,-120288.541709,113363.542816,-79782.5010009,1493.20952945,1507.33206084,1529.98204594,1505.11379616,1525.07042108,-63567.3519244,195742.709677,-274250.319023,-22352.419075,1442.05329215,1451.46581122,1460.05111339,1480.0379831,1489.26636982,1460.48762006,1505.76197282,1498.45686601,1488.26974389
1167,1492.01459633,1455.30128843,2366.98135584,1524.66378094,1471.5086164,1455.02091075,21426.1988729,2346.69795759,1525.45745742,-221353.90354,-784104.178353,-125870.171537,130021.446962,1487.8763925,1457.84465931,1459.77286935,1467.23091281,1470.43185131,1392.64422997,1417.40411443,1549.93124346,1516.64926354,1544.70754494,1537.94042605,54911.041384,201487.482973,329484.754437,-82851.5237524,-274570.626045,1495.73321505,1518.99340039,1527.83940978,1522.38314188,1537.98106241,-63069.4628138,-34224316.5204,397950.778054,-1544.21058276,1438.14450369,1440.28305705,1453.4825555,1466.23695198,1518.6037675,1505.4688649,1507.29913664,1459.59863935,1470.56282406
1168,1450.38501658,1471.45511385,2363.98834274,1497.6778957,1540.27223193,1445.94267061,20853.7320891,2302.1767823,1524.61497135,-4479331.26569,-1111414.30258,-133152.1991,31746.4131472,1547.29774953,1430.55802669,1470.2677732,1462.53952719,1480.55272495,1382.52032566,1400.2683988,1494.55697487,1500.27481007,1521.28217493,1483.76124809,34047.8720045,231138.066291,1320252.71825,843660.47711,237109.422064,1503.10424064,1573.9013093,1518.6004206,1498.41366355,1527.27197149,86365.0903258,-62338.4356857,63972.3529761,-175357.707101,1479.2550999,1408.05591194,1468.7686404,1461.2867847,1570.88480121,1527.55058333,1507.07639773,1479.21066565,1512.54262776
1169,1487.78054109,1483.28511638,2408.20310114,1510.84377013,1502.64321965,1431.22853916,21020.7758592,2302.74718707,1494.9661489,19000.1814654,-216548.337448,91813.71999,18956.9297321,1517.94935475,1442.53500388,1468.14309488,1445.02559638,1465.18886639,1396.43008547,1374.89055199,1439.9202486,1474.48641729,1533.58798752,1494.20476465,46408.3377049,1118644.03907,-31243.3723666,60778.7665859,-154525.318603,1500.98544933,1548.77126325,1514.9597911,1465.72157203,1491.87219914,56141.8622064,-452265.594318,141908.632005,-147319.445045,1507.45992944,1401.25763012,1448.44081423,1453.80060147,1541.32445372,1493.74531106,1496.04142365,1514.72459338,1515.04175507
1170,1511.05344627,1470.23602093,2427.0451718,1474.58925021,1453.62802126,1447.41313359,21800.9086391,2312.82483262,1455.91850053,-4614.19728433,-7429768.25706,75983.1197993,22033.8883673,1503.4400963,1460.40725993,1485.74379438,1415.99922583,1436.2408861,1413.11475556,1364.21904565,1466.32773779,1489.32484675,1582.67998795,1509.437697,449898.43907,-31999867.9609,-1170840.7859,393854.056759,186237.957969,1489.2419641,1518.3179552,1537.34399672,1468.67136108,1487.2781501,588229.574649,-58576.0035298,-218548.216894,-215139.144871,1472.50453389,1441.93663296,1432.35596704,1473.59300796,1555.140824,1461.73142257,1474.87230235,1509.59218117,1494.41350918
1171,1513.40505017,1485.9958047,2410.86325243,1466.18852584,1441.21924351,1436.89582116,22297.6659842,2395.06389524,1452.87072149,336411.507677,-31006.9989546,-933622.381628,19055.1317169,1483.03792538,1464.91831428,1542.13849926,1444.95327522,1466.30888176,1415.49122908,1401.0890661,1469.8425789,1505.93244168,1550.45622036,1476.6592791,-79167.8752766,-82295.7750614,167041.331076,-72999.548286,-111543.190002,1498.42268059,1538.71759467,1555.63536462,1470.11314736,1537.75947727,129852.200797,-55852.5767518,23068.4515512,104090.128359,1437.1554495,1491.28315608,1459.56123248,1464.93555733,1517.00579382,1454.36618837,1486.50559923,1499.80688511,1532.39685496
1172,1547.58819246,1492.86791362,2383.22982936,1466.81824099,1463.34225547,1453.34351877,21455.187675,2327.60746636,1494.33963701,-13817.4026065,528250.574427,-656577.904018,129098.312596,1513.07494553,1489.27327404,1528.97497702,1475.79181621,1436.71368953,1432.24248797,1408.8821377,1408.99036928,1467.75867559,1517.79030783,1459.8991474,121800.500287,169452.829593,-322761.397531,518346.839367,-72966.7795452,1472.35174905,1523.9147352,1524.65303926,1454.02995109,1535.79720905,109528.861917,216138.091089,-143732.580771,-183965.588174,1465.45112087,1483.91949209,1475.99744587,1464.82457997,1492.40568681,1486.11188418,1504.23471474,1515.12148043,1548.32380909
1173,1535.11116327,1507.69507762,2353.67132333,1450.86207534,1460.26137539,1441.28723774,19934.2071249,2234.98591965,1529.34604745,101183.562015,306461.851008,-212198.635909,-141852.823619,1560.01385837,1537.98041932,1507.30200185,1493.62822981,1389.55362698,1471.83426412,1415.86693396,1427.55872208,1463.38129144,1475.85530523,1474.81796818,32768.7740878,-406475.124723,-153540.613495,-78123.8736174,89759.7421213,1462.02830629,1495.81229533,1507.56692705,1472.96099383,1523.78895081,-695330.498342,75061.1854791,-199749.852272,144915.435618,1458.08246609,1445.8137797,1473.31945595,1497.89085647,1475.78367537,1510.36790597,1506.24125073,1486.63862033,1516.44290059
1174,1499.59148488,1529.82780141,2344.22707948,1473.27642683,1464.44571374,1447.07905301,20805.0329328,2277.13362082,1510.27882347,149636.327868,1370978.39756,619056.581585,1081187.69093,1509.43363682,1522.36448118,1504.49289217,1457.12770518,1405.51188488,1494.50863726,1466.83450074,1472.8841644,1505.34352135,1481.14846764,1505.09638532,153115.231165,-162096.805117,455251.178362,-194441.322273,804381.589415,1446.91400137,1498.97206125,1497.73153264,1482.63374835,1518.79427126,119886.886109,56401.149011,-84148.1511248,623618.003008,1436.7217947,1447.43648723,1472.92873592,1539.83955164,1492.76522112,1484.07720238,1481.69469522,1479.12865279,1496.60594696
1175,1496.88970771,1559.38533423,2272.05455277,1487.26282067,1471.50892959,1479.43102608,20636.6827455,2319.67883694,1524.9716783,251636.950153,-101290.456382,44096.5533554,-17118.493085,1523.97170912,1495.46868547,1442.69155395,1414.60085549,1426.29583588,1467.36544668,1472.51960519,1459.18257415,1517.09893224,1486.26674902,1471.12331091,193692.029222,4016634.80738,-232283.745926,-100291.057671,167650.998948,1500.59517026,1527.59406126,1531.85451455,1452.5241374,1519.31299087,171318.364637,252906.160522,-9651.81496981,-1630191.54,1465.68050992,1444.88955087,1468.30689042,1542.45342289,1519.48160931,1481.51437571,1462.68614925,1530.31467046,1542.65002922
1176,1486.33018622,1499.22810243,2299.44908354,1483.92243013,1466.12709628,1454.95086613,19714.4770853,2325.73910264,1536.00428673,969337.589416,-170293.862349,91615.6003465,-32470.3898432,1525.50195235,1471.00353932,1454.33773276,1474.68600889,1451.55148909,1450.86150617,1475.06012421,1480.69117077,1535.69676563,1530.69229735,1459.52037039,43017.0598614,-82903.4823846,-147399.919648,-506315.450449,-589805.873552,1521.26456357,1505.3870427,1558.08974185,1444.69403679,1506.88246497,106140.644139,-112486.759699,68154.5599247,136379.805254,1438.90015752,1437.40529569,1489.62905028,1483.76977968,1540.51454921,1502.32310492,1491.58962108,1498.29842619,1551.53999748
1177,1516.24443491,1466.25140611,2325.53160523,1503.67710552,1471.33269456,1414.41507366,19919.6920105,2277.39508411,1565.62536982,-833648.966504,-969788.576639,122892.247418,85151.1785296,1525.49599616,1441.74876311,1481.27951579,1476.34634823,1494.87923629,1483.90258616,1486.31169225,1485.88903148,1528.80924891,1553.25725507,1489.20901642,96010.6804063,-180438.208038,321378.944798,264660.251519,88974.8556892,1488.90614079,1485.38005033,1517.04534045,1442.00699464,1506.03179308,-301160.466363,119814.280009,89566.4641919,190171.475271,1444.4548967,1439.81000279,1453.08929007,1471.87330382,1518.83089272,1490.7381645,1507.56668018,1478.16161431,1503.84391586
1178,1483.98270147,1496.82709383,2384.40694852,1502.40266461,1458.11922999,1384.55087466,19943.4558866,2249.1496342,1560.12592383,211283.570086,29058.0514401,75374.4269917,111624.307984,1521.80991214,1474.54799336,1500.70198642,1475.6950583,1512.32349169,1469.28571474,1462.85997457,1513.64466238,1457.373059,1488.69320998,1477.30631326,-10880113.5699,-11839.8330857,84836.8698616,32856.2256439,-117284.561854,1513.81043847,1519.86509315,1505.53090808,1456.75944336,1545.62956683,-44441.8975055,88851.7124188,206037.09059,166441.842394,1454.93504883,1478.03321839,1443.84084825,1449.98266494,1477.30545867,1506.46517615,1521.61295927,1488.96127699,1501.23470686
1179,1483.5406392,1506.32714198,2445.20963467,1458.12219271,1487.22591501,1389.83391399,20204.7820212,2270.96115731,1513.52352415,-65857.7401617,316406.680559,2242527.73913,-94316.8234376,1475.61023305,1521.71859904,1514.12426845,1489.22467773,1446.35777604,1430.53471755,1459.81366671,1499.47660755,1436.90378579,1457.23555895,1499.77596736,62366.8203402,-382351.15525,-296847.129698,-108273.577226,-16459.016911,1521.15390903,1522.49222598,1484.8163294,1480.46566219,1525.86595421,-117891.034257,-45512.6285055,-2905158.50246,-151197.695604,1435.83783425,1472.72216534,1458.19101502,1462.46151435,1492.6229293,1541.17169393,1510.7692864,1426.87678993,1523.41430191
1180,1514.87538593,1473.11868882,2347.39988491,1491.43486373,1485.24389184,1429.23120566,20662.1337134,2280.28708424,1533.31866307,-572525.169986,-199513.542557,-312175.655259,-33017.9017609,1485.19951018,1477.28099867,1476.68419416,1476.77731383,1416.51038308,1436.82539582,1453.69003865,1464.69356203,1485.53011004,1496.64695838,1526.92356219,46324.1546692,-123619.708066,66371.919327,-97588.6204082,489600.921666,1533.24101531,1500.12426552,1502.34744883,1475.56695176,1538.2861211,-243727.92854,-32747.4704693,-2385339.75666,-684092.366891,1454.98550847,1464.2017439,1451.05244193,1495.86364944,1478.48890907,1511.40371,1491.44064721,1421.73911641,1484.18561535
1181,1501.3051456,1472.8202368,2311.5914701,1499.63452321,1479.82739823,1459.81836114,20253.2083618,2251.01622431,1539.19433264,-31940.0177756,148722.074723,395712.677167,-82416.3368934,1524.65335517,1471.14918124,1488.80435649,1475.6060429,1421.29144532,1466.83287873,1432.00030075,1489.34580759,1518.97417483,1503.43941822,1533.15709747,-241327.301069,238417.918755,-134026.013312,-224259.329843,142147.974072,1562.48655588,1502.51375545,1533.17504544,1459.60162999,1521.18971531,-572520.082337,-46379.0051205,-268503.93482,191713.84083,1456.15217493,1409.41178687,1456.09740868,1457.6763347,1505.18881354,1480.96093644,1451.67999382,1494.76146566,1500.37954889
1182,1501.85834267,1493.73564396,2340.53022979,1459.33683517,1486.83333819,1410.58515182,20391.8959921,2265.14203349,1540.8012659,-18091.7240955,19768.9149329,237841.168548,41863.8180877,1524.08937847,1521.83149695,1513.30436524,1446.45000691,1439.63179522,1424.85240505,1408.74310252,1499.87746527,1544.41363027,1476.76196192,1535.55388527,-95195.206657,21989.6469858,64920.7194231,-89605.3107701,-57515.0536263,1530.944859,1535.32939446,1502.76998219,1441.06704412,1482.14804363,121362.997201,7002133.25201,-8612.02394506,254509.806505,1391.9736184,1369.59317136,1429.6987997,1475.43501614,1532.26177939,1502.64709054,1453.20850812,1483.01829759,1518.54193991
1183,1464.43427694,1521.38976339,2362.72565906,1492.24752457,1466.45327529,1410.34009736,20974.4280272,2315.70457616,1561.11850018,-34027.3497406,313660.848548,1008417.26492,29555.4450043,1451.90099247,1473.56948331,1497.321532,1436.24036215,1484.17791806,1393.27154162,1380.56726333,1497.46049903,1581.67693069,1493.02832847,1525.79253374,309839.333113,6515.25672994,43450.7822115,124763.540569,-38817.6367895,1498.40519274,1526.46293308,1515.23136605,1484.46097083,1508.18210742,97070.9918854,218150.455226,-157803.046857,-154959.164707,1413.80172622,1425.21530207,1407.4089157,1504.6342412,1535.82725699,1505.78220482,1487.50978707,1464.53074029,1533.18380899
1184,1477.48537004,1525.27483136,2333.1379061,1491.43390409,1438.5865542,1432.1565771,20510.4381503,2297.39674553,1534.5679089,9507.96970026,-21665.6401099,685287.510748,54070.5794364,1438.67333703,1461.85813174,1493.54938891,1461.21804663,1482.83526093,1447.49098624,1397.22406705,1500.92726446,1535.62121846,1494.86350399,1528.085643,-2952967.79613,-298380.805313,-477358.249303,-611302.272251,-368226.324998,1503.54901495,1496.95729285,1540.87036224,1538.96679221,1544.35675606,-131568.339575,-224140.531478,-77426.2497023,-5346014.80502,1445.5177291,1493.64607842,1421.49558783,1495.06060453,1540.74197104,1473.07613054,1483.63115256,1476.01411999,1569.22530448
1185,1495.4695274,1491.36401243,2288.78611954,1477.30853988,1483.25977845,1411.99353876,21157.0426636,2341.16767142,1505.52553203,22342.6682193,-95815.5655394,93276.0866311,40718.5355436,1497.64471806,1482.90601334,1468.69968294,1443.68361907,1492.19028019,1495.15720457,1429.26811544,1477.07690134,1486.98363343,1505.21788015,1489.23357828,-42194.3001334,-124680.109977,125159.774897,747217.850811,-384126.498613,1466.57861762,1504.51710191,1510.83253604,1514.81907933,1564.36512678,-57249.1856797,77313.608924,-58800.3758244,71451.3648318,1415.96827375,1500.38144544,1442.98077692,1521.80551503,1496.45494748,1520.30664235,1481.29464038,1465.70804428,1492.1395168
1186,1515.36507162,1475.35152963,2282.43938438,1463.47423763,1540.4715665,1408.1717695,20523.6937173,2322.54070138,1513.17918005,90159.2579728,377435.909141,895013.567041,784796.879465,1495.89606719,1444.36438809,1479.41252926,1443.35322165,1481.39912385,1498.3826918,1446.86520597,1445.99009016,1497.84218333,1504.21104024,1486.98424323,-54090.7524375,112759.966785,-89398.377527,9289694.11431,427814.105004,1523.93400863,1538.6332961,1490.9116429,1496.03616215,1542.2218648,-67006.2960685,211725.778156,31462.0746363,57622.4583934,1412.94008846,1449.04208555,1474.48713556,1518.1637427,1470.15436183,1577.78734427,1482.31891228,1473.92942605,1426.05038571
1187,1544.11577545,1488.86779098,2255.95497119,1483.30050015,1481.90291756,1418.91875559,19555.4150422,2249.52681723,1523.10301583,-206837.91063,1147741.51899,241604.411366,68697.3185735,1491.53912317,1456.6375473,1508.58071447,1458.69306742,1421.73394013,1454.00358794,1402.06192053,1452.05429062,1510.7118143,1474.93301075,1529.70492142,-31470.2996313,361116.20606,71050.4354069,-139414.794381,197651.477682,1566.35657707,1531.86155484,1485.60859773,1474.24225304,1524.80415598,-64149.1804635,-107451.849473,73509.6528895,-115200.974211,1450.36390089,1456.70116978,1456.83376429,1502.03297028,1506.62626739,1551.82304843,1468.17790574,1508.13672934,1485.52705227
1188,1532.00572867,1516.73328933,2307.22267109,1548.04836252,1464.66692685,1412.333122,20072.7623252,2242.82588787,1511.49072749,-417673.213184,70743.0333253,2838571.65183,29135.2687276,1517.49916627,1498.7093718,1527.7671514,1452.50637874,1429.3192548,1408.10606093,1383.64016499,1437.39329983,1502.62434455,1462.29962156,1548.95291835,-54540.3489481,394301.150382,51390.3268553,-148030.367197,-23568086.8963,1520.07213152,1489.61103497,1522.34843942,1473.68454021,1518.74306155,212343.681121,-48718.3013134,211129.24693,-355951.09058,1491.77542748,1456.85767475,1452.22780657,1484.03741843,1508.91015798,1528.02548833,1484.60419599,1464.14008049,1524.95833423
1189,1528.01212306,1520.03240298,2347.31846263,1516.95162402,1489.25324369,1388.14621289,19938.2520394,2265.44941502,1493.85291806,-488062.012924,280691.574948,16994.1889447,-91016.0752039,1516.12212226,1490.44451529,1554.98448499,1445.22673488,1461.55776136,1397.7773888,1415.613398,1422.38326111,1484.24245911,1482.54041398,1521.31231314,31418.5329122,59457.6475881,520105.338534,19335.6361377,-173906.261119,1511.75250389,1516.39380792,1610.6196288,1487.00765747,1526.89859556,69061.5726421,-48735.5559225,-167657.788438,-223350.92348,1449.16504389,1453.19341992,1478.89128909,1472.94357205,1468.93749842,1494.67951943,1500.08270197,1457.65012518,1491.32176012
